314,-38.592803,-3.791693,-38.5854527,-3.7874634,-38.5911625,-3.7933395,0.008480355313905574
315,-37.37210833333332,-5.186621666666664,-37.357,-4.858,-37.446,-4.881,0.32896878505245286
316,-38.51656333333334,-3.790299999999995,-38.51719,-3.7916735,-38.5169793,-3.790286,0.0015097063824197486
317,-38.502769,-3.728759,-38.5034585,-3.728346,-38.502321,-3.7286873,8.037283434096439E-4
318,-40.993434,-3.720322,-40.9908102,-3.723935,-40.9901347,-3.720388,0.0044652094508557455
319,-38.537467,-3.800113,-38.5323194,-3.8031856,-38.5413531,-3.8030464,0.005994885863801537
320,-37.965648,-4.93389,-37.965125,-4.929453,-37.976681,-4.931383,0.004467717314244871
322,-38.462478,-3.861257,-38.4694547,-3.8636859,-38.4695333,-3.8629236,0.007387414845535465
323,-38.215911,-4.209772,-38.222865,-4.2123989,-38.146032,-4.182904,0.007433620894961308
324,-38.547962,-3.787352,-38.5463918,-3.7819047,-38.5480265,-3.7874075,0.005669092108087933
326,-38.550697,-3.738595,-38.5499397,-3.7384704,-38.5510104,-3.7386797,7.674818890336812E-4
327,-38.640254,-3.754017,-38.642092,-3.7556307,-38.6397294,-3.7544321,0.0024458682895850585
331,-38.613273,-3.737161,-38.6131577,-3.7377028,-38.613344,-3.7366265,5.539326042033948E-4
332,-38.507682,-3.869935,-38.5050404,-3.8695909,-38.5075509,-3.8688576,0.0026639172978944374
333,-38.572719,-3.73181,-38.5726042,-3.7325005,-38.5728157,-3.7308616,6.999780639419306E-4
334,-38.585391,-3.715461,-38.5853548,-3.7155454,-38.5853277,-3.714846,9.183572289841081E-5
335,-38.585826,-3.741755,-38.5862275,-3.7421821,-38.5852204,-3.7420311,5.861882462161174E-4
336,-38.782356,-7.18216,-38.7827903,-7.1825235,-38.781932,-7.1812674,5.663468371962455E-4
337,-38.511444,-3.797886,-38.5131828,-3.7972142,-38.513056,-3.7971265,0.0018640656318968016
338,-38.663459,-3.717207,-38.6633133,-3.7210103,-38.6664997,-3.7201431,0.0038060897756097335
340,-38.55595,-3.822077,-38.5556484,-3.8217955,-38.5580586,-3.8210601,4.1255885640753423E-4
341,-38.590248,-3.708264,-38.5901503,-3.7084885,-38.5903326,-3.7077914,2.4483778303415973E-4
342,-38.686058,-4.594786,-38.712,-4.612,-38.701,-4.613,0.031133730261567308
343,-38.619731,-3.815004,-38.6212296,-3.8241644,-38.6056903,-3.8083433,0.009282172704706097
344,-38.610446,-3.863187,-38.6079583,-3.86642,-38.6076901,-3.8661524,0.004079330863023693
345,-38.583297,-3.839288,-38.5833793,-3.8395371,-38.5832651,-3.8391052,2.6234347714255914E-4
